id	Name	Joined	boolean1	boolean2	boolean3	boolean4	boolean5	address	decimal
31422	Dave 31422	03/08/2107	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	104633.16
31423	Dave 31423	04/08/2107	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	104636.49
31424	Dave 31424	05/08/2107	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	104639.82
31425	Dave 31425	06/08/2107	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	104643.15
31426	Dave 31426	07/08/2107	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	104646.48
31427	Dave 31427	08/08/2107	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	104649.81
31428	Dave 31428	09/08/2107	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	104653.14
31429	Dave 31429	10/08/2107	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	104656.47
31430	Dave 31430	11/08/2107	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	104659.8
31431	Dave 31431	12/08/2107	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	104663.13
31432	Dave 31432	13/08/2107	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	104666.46
31433	Dave 31433	14/08/2107	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	104669.79
31434	Dave 31434	15/08/2107	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	104673.12
31435	Dave 31435	16/08/2107	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	104676.45
31436	Dave 31436	17/08/2107	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	104679.78
31437	Dave 31437	18/08/2107	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	104683.11
31438	Dave 31438	19/08/2107	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	104686.44
31439	Dave 31439	20/08/2107	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	104689.77
31440	Dave 31440	21/08/2107	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	104693.1
31441	Dave 31441	22/08/2107	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	104696.43
31442	Dave 31442	23/08/2107	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	104699.76
31443	Dave 31443	24/08/2107	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	104703.09
31444	Dave 31444	25/08/2107	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	104706.42
31445	Dave 31445	26/08/2107	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	104709.75
31446	Dave 31446	27/08/2107	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	104713.08
31447	Dave 31447	28/08/2107	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	104716.41
31448	Dave 31448	29/08/2107	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	104719.74
31449	Dave 31449	30/08/2107	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	104723.07
31450	Dave 31450	31/08/2107	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	104726.4
31451	Dave 31451	01/09/2107	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	104729.73
31452	Dave 31452	02/09/2107	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	104733.06
31453	Dave 31453	03/09/2107	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	104736.39
31454	Dave 31454	04/09/2107	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	104739.72
31455	Dave 31455	05/09/2107	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	104743.05
31456	Dave 31456	06/09/2107	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	104746.38
31457	Dave 31457	07/09/2107	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	104749.71
31458	Dave 31458	08/09/2107	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	104753.04
31459	Dave 31459	09/09/2107	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	104756.37
31460	Dave 31460	10/09/2107	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	104759.7
31461	Dave 31461	11/09/2107	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	104763.03
31462	Dave 31462	12/09/2107	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	104766.36
31463	Dave 31463	13/09/2107	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	104769.69
31464	Dave 31464	14/09/2107	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	104773.02
31465	Dave 31465	15/09/2107	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	104776.35
31466	Dave 31466	16/09/2107	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	104779.68
31467	Dave 31467	17/09/2107	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	104783.01
31468	Dave 31468	18/09/2107	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	104786.34
31469	Dave 31469	19/09/2107	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	104789.67
31470	Dave 31470	20/09/2107	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	104793
31471	Dave 31471	21/09/2107	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	104796.33
31472	Dave 31472	22/09/2107	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	104799.66
31473	Dave 31473	23/09/2107	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	104802.99
31474	Dave 31474	24/09/2107	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	104806.32
31475	Dave 31475	25/09/2107	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	104809.65
31476	Dave 31476	26/09/2107	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	104812.98
31477	Dave 31477	27/09/2107	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	104816.31
31478	Dave 31478	28/09/2107	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	104819.64
31479	Dave 31479	29/09/2107	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	104822.97
31480	Dave 31480	30/09/2107	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	104826.3
31481	Dave 31481	01/10/2107	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	104829.63
31482	Dave 31482	02/10/2107	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	104832.96
31483	Dave 31483	03/10/2107	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	104836.29
31484	Dave 31484	04/10/2107	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	104839.62
31485	Dave 31485	05/10/2107	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	104842.95
31486	Dave 31486	06/10/2107	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	104846.28
31487	Dave 31487	07/10/2107	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	104849.61
31488	Dave 31488	08/10/2107	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	104852.94
31489	Dave 31489	09/10/2107	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	104856.27
31490	Dave 31490	10/10/2107	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	104859.6
31491	Dave 31491	11/10/2107	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	104862.93
31492	Dave 31492	12/10/2107	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	104866.26
31493	Dave 31493	13/10/2107	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	104869.59
31494	Dave 31494	14/10/2107	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	104872.92
31495	Dave 31495	15/10/2107	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	104876.25
31496	Dave 31496	16/10/2107	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	104879.58
31497	Dave 31497	17/10/2107	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	104882.91
31498	Dave 31498	18/10/2107	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	104886.24
31499	Dave 31499	19/10/2107	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	104889.57
31500	Dave 31500	20/10/2107	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	104892.9
31501	Dave 31501	21/10/2107	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	104896.23
31502	Dave 31502	22/10/2107	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	104899.56
31503	Dave 31503	23/10/2107	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	104902.89
31504	Dave 31504	24/10/2107	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	104906.22
31505	Dave 31505	25/10/2107	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	104909.55
31506	Dave 31506	26/10/2107	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	104912.88
31507	Dave 31507	27/10/2107	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	104916.21
31508	Dave 31508	28/10/2107	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	104919.54
31509	Dave 31509	29/10/2107	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	104922.87
31510	Dave 31510	30/10/2107	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	104926.2
31511	Dave 31511	31/10/2107	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	104929.53
31512	Dave 31512	01/11/2107	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	104932.86
31513	Dave 31513	02/11/2107	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	104936.19
31514	Dave 31514	03/11/2107	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	104939.52
31515	Dave 31515	04/11/2107	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	104942.85
31516	Dave 31516	05/11/2107	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	104946.18
31517	Dave 31517	06/11/2107	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	104949.51
31518	Dave 31518	07/11/2107	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	104952.84
31519	Dave 31519	08/11/2107	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	104956.17
31520	Dave 31520	09/11/2107	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	104959.5
31521	Dave 31521	10/11/2107	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	104962.83
31522	Dave 31522	11/11/2107	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	104966.16
31523	Dave 31523	12/11/2107	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	104969.49
31524	Dave 31524	13/11/2107	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	104972.82
31525	Dave 31525	14/11/2107	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	104976.15
31526	Dave 31526	15/11/2107	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	104979.48
31527	Dave 31527	16/11/2107	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	104982.81
31528	Dave 31528	17/11/2107	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	104986.14
31529	Dave 31529	18/11/2107	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	104989.47
31530	Dave 31530	19/11/2107	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	104992.8
31531	Dave 31531	20/11/2107	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	104996.13
31532	Dave 31532	21/11/2107	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	104999.46
31533	Dave 31533	22/11/2107	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	105002.79
31534	Dave 31534	23/11/2107	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	105006.12
31535	Dave 31535	24/11/2107	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	105009.45
31536	Dave 31536	25/11/2107	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	105012.78
31537	Dave 31537	26/11/2107	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	105016.11
31538	Dave 31538	27/11/2107	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	105019.44
31539	Dave 31539	28/11/2107	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	105022.77
31540	Dave 31540	29/11/2107	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	105026.1
31541	Dave 31541	30/11/2107	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	105029.43
31542	Dave 31542	01/12/2107	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	105032.76
31543	Dave 31543	02/12/2107	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	105036.09
31544	Dave 31544	03/12/2107	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	105039.42
31545	Dave 31545	04/12/2107	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	105042.75
31546	Dave 31546	05/12/2107	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	105046.08
31547	Dave 31547	06/12/2107	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	105049.41
31548	Dave 31548	07/12/2107	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	105052.74
31549	Dave 31549	08/12/2107	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	105056.07
31550	Dave 31550	09/12/2107	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	105059.4
31551	Dave 31551	10/12/2107	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	105062.73
31552	Dave 31552	11/12/2107	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	105066.06
31553	Dave 31553	12/12/2107	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	105069.39
31554	Dave 31554	13/12/2107	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	105072.72
31555	Dave 31555	14/12/2107	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	105076.05
31556	Dave 31556	15/12/2107	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	105079.38
31557	Dave 31557	16/12/2107	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	105082.71
31558	Dave 31558	17/12/2107	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	105086.04
31559	Dave 31559	18/12/2107	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	105089.37
31560	Dave 31560	19/12/2107	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	105092.7
31561	Dave 31561	20/12/2107	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	105096.03
31562	Dave 31562	21/12/2107	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	105099.36
31563	Dave 31563	22/12/2107	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	105102.69
31564	Dave 31564	23/12/2107	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	105106.02
31565	Dave 31565	24/12/2107	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	105109.35
31566	Dave 31566	25/12/2107	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	105112.68
31567	Dave 31567	26/12/2107	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	105116.01
31568	Dave 31568	27/12/2107	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	105119.34
31569	Dave 31569	28/12/2107	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	105122.67
31570	Dave 31570	29/12/2107	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	105126
31571	Dave 31571	30/12/2107	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	105129.33
31572	Dave 31572	31/12/2107	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	105132.66
31573	Dave 31573	01/01/2108	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	105135.99
31574	Dave 31574	02/01/2108	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	105139.32
31575	Dave 31575	03/01/2108	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	105142.65
31576	Dave 31576	04/01/2108	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	105145.98
31577	Dave 31577	05/01/2108	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	105149.31
31578	Dave 31578	06/01/2108	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	105152.64
31579	Dave 31579	07/01/2108	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	105155.97
31580	Dave 31580	08/01/2108	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	105159.3
31581	Dave 31581	09/01/2108	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	105162.63
31582	Dave 31582	10/01/2108	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	105165.96
31583	Dave 31583	11/01/2108	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	105169.29
31584	Dave 31584	12/01/2108	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	105172.62
31585	Dave 31585	13/01/2108	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	105175.95
31586	Dave 31586	14/01/2108	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	105179.28
31587	Dave 31587	15/01/2108	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	105182.61
31588	Dave 31588	16/01/2108	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	105185.94
31589	Dave 31589	17/01/2108	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	105189.27
31590	Dave 31590	18/01/2108	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	105192.6
31591	Dave 31591	19/01/2108	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	105195.93
31592	Dave 31592	20/01/2108	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	105199.26
31593	Dave 31593	21/01/2108	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	105202.59
31594	Dave 31594	22/01/2108	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	105205.92
31595	Dave 31595	23/01/2108	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	105209.25
31596	Dave 31596	24/01/2108	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	105212.58
31597	Dave 31597	25/01/2108	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	105215.91
31598	Dave 31598	26/01/2108	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	105219.24
31599	Dave 31599	27/01/2108	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	105222.57
31600	Dave 31600	28/01/2108	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	105225.9
31601	Dave 31601	29/01/2108	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	105229.23
31602	Dave 31602	30/01/2108	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	105232.56
31603	Dave 31603	31/01/2108	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	105235.89
31604	Dave 31604	01/02/2108	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	105239.22
31605	Dave 31605	02/02/2108	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	105242.55
31606	Dave 31606	03/02/2108	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	105245.88
31607	Dave 31607	04/02/2108	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	105249.21
31608	Dave 31608	05/02/2108	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	105252.54
31609	Dave 31609	06/02/2108	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	105255.87
31610	Dave 31610	07/02/2108	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	105259.2
31611	Dave 31611	08/02/2108	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	105262.53
31612	Dave 31612	09/02/2108	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	105265.86
31613	Dave 31613	10/02/2108	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	105269.19
31614	Dave 31614	11/02/2108	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	105272.52
31615	Dave 31615	12/02/2108	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	105275.85
31616	Dave 31616	13/02/2108	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	105279.18
31617	Dave 31617	14/02/2108	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	105282.51
31618	Dave 31618	15/02/2108	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	105285.84
31619	Dave 31619	16/02/2108	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	105289.17
31620	Dave 31620	17/02/2108	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	105292.5
31621	Dave 31621	18/02/2108	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	105295.83
31622	Dave 31622	19/02/2108	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	105299.16
31623	Dave 31623	20/02/2108	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	105302.49
31624	Dave 31624	21/02/2108	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	105305.82
31625	Dave 31625	22/02/2108	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	105309.15
31626	Dave 31626	23/02/2108	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	105312.48
31627	Dave 31627	24/02/2108	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	105315.81
31628	Dave 31628	25/02/2108	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	105319.14
31629	Dave 31629	26/02/2108	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	105322.47
31630	Dave 31630	27/02/2108	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	105325.8
31631	Dave 31631	28/02/2108	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	105329.13
31632	Dave 31632	29/02/2108	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	105332.46
31633	Dave 31633	01/03/2108	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	105335.79
31634	Dave 31634	02/03/2108	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	105339.12
31635	Dave 31635	03/03/2108	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	105342.45
31636	Dave 31636	04/03/2108	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	105345.78
31637	Dave 31637	05/03/2108	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	105349.11
31638	Dave 31638	06/03/2108	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	105352.44
31639	Dave 31639	07/03/2108	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	105355.77
31640	Dave 31640	08/03/2108	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	105359.1
31641	Dave 31641	09/03/2108	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	105362.43
31642	Dave 31642	10/03/2108	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	105365.76
31643	Dave 31643	11/03/2108	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	105369.09
31644	Dave 31644	12/03/2108	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	105372.42
31645	Dave 31645	13/03/2108	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	105375.75
31646	Dave 31646	14/03/2108	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	105379.08
31647	Dave 31647	15/03/2108	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	105382.41
31648	Dave 31648	16/03/2108	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	105385.74
31649	Dave 31649	17/03/2108	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	105389.07
31650	Dave 31650	18/03/2108	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	105392.4
31651	Dave 31651	19/03/2108	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	105395.73
31652	Dave 31652	20/03/2108	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	105399.06
31653	Dave 31653	21/03/2108	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	105402.39
31654	Dave 31654	22/03/2108	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	105405.72
31655	Dave 31655	23/03/2108	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	105409.05
31656	Dave 31656	24/03/2108	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	105412.38
31657	Dave 31657	25/03/2108	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	105415.71
31658	Dave 31658	26/03/2108	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	105419.04
31659	Dave 31659	27/03/2108	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	105422.37
31660	Dave 31660	28/03/2108	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	105425.7
31661	Dave 31661	29/03/2108	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	105429.03
31662	Dave 31662	30/03/2108	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	105432.36
31663	Dave 31663	31/03/2108	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	105435.69
31664	Dave 31664	01/04/2108	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	105439.02
31665	Dave 31665	02/04/2108	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	105442.35
31666	Dave 31666	03/04/2108	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	105445.68
31667	Dave 31667	04/04/2108	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	105449.01
31668	Dave 31668	05/04/2108	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	105452.34
31669	Dave 31669	06/04/2108	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	105455.67
31670	Dave 31670	07/04/2108	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	105459
31671	Dave 31671	08/04/2108	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	105462.33
31672	Dave 31672	09/04/2108	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	105465.66
31673	Dave 31673	10/04/2108	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	105468.99
31674	Dave 31674	11/04/2108	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	105472.32
31675	Dave 31675	12/04/2108	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	105475.65
31676	Dave 31676	13/04/2108	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	105478.98
31677	Dave 31677	14/04/2108	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	105482.31
31678	Dave 31678	15/04/2108	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	105485.64
31679	Dave 31679	16/04/2108	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	105488.97
31680	Dave 31680	17/04/2108	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	105492.3
31681	Dave 31681	18/04/2108	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	105495.63
31682	Dave 31682	19/04/2108	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	105498.96
31683	Dave 31683	20/04/2108	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	105502.29
31684	Dave 31684	21/04/2108	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	105505.62
31685	Dave 31685	22/04/2108	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	105508.95
31686	Dave 31686	23/04/2108	FALSE	TRUE	FALSE	TRUE	FALSE	Hindhead	105512.28
31687	Dave 31687	24/04/2108	TRUE	FALSE	TRUE	FALSE	TRUE	Guildford	105515.61
